time,P,G(i),H_sun,T2m,WS10m,Int,ac_power_kw
2019-01-14 21:10:00,0.0,0.0,0.0,7.12,2.28,0.0,0.0
2019-01-14 22:10:00,0.0,0.0,0.0,6.48,2.83,0.0,0.0
2019-01-14 23:10:00,0.0,0.0,0.0,6.49,2.48,0.0,0.0
2019-01-15 00:10:00,0.0,0.0,0.0,6.84,3.17,0.0,0.0
2019-01-15 01:10:00,0.0,0.0,0.0,6.72,4.14,0.0,0.0
2019-01-15 02:10:00,0.0,0.0,0.0,6.55,5.03,0.0,0.0
2019-01-15 03:10:00,0.0,0.0,0.0,5.87,5.17,0.0,0.0
2019-01-15 04:10:00,0.0,0.0,0.0,4.94,4.34,0.0,0.0
2019-01-15 05:10:00,0.0,0.0,0.0,4.19,3.31,0.0,0.0
2019-01-15 06:10:00,0.0,0.0,0.0,3.25,2.55,0.0,0.0
2019-01-15 07:10:00,634.23,188.79,6.2,3.05,2.0,0.0,0.6342300000000001
2019-01-15 08:10:00,1640.25,430.94,14.16,3.7,2.07,0.0,1.64025
2019-01-15 09:10:00,2339.46,605.66,20.35,4.17,2.41,0.0,2.33946
2019-01-15 10:10:00,2648.79,687.41,24.22,5.41,2.97,0.0,2.64879
2019-01-15 11:10:00,2746.94,710.39,25.33,5.88,3.79,0.0,2.74694
2019-01-15 12:10:00,2048.26,527.12,23.54,6.14,4.14,0.0,2.0482600000000004
2019-01-15 13:10:00,2114.55,541.68,19.07,6.51,6.48,0.0,2.1145500000000004
2019-01-15 14:10:00,1412.14,376.13,12.41,6.89,5.38,0.0,1.4121400000000002
2019-01-15 15:10:00,426.96,143.78,4.11,7.02,4.07,0.0,0.42696
2019-01-15 16:10:00,0.0,0.0,0.0,6.44,3.93,0.0,0.0
2019-01-15 17:10:00,0.0,0.0,0.0,5.98,4.34,0.0,0.0
2019-01-15 18:10:00,0.0,0.0,0.0,5.6,4.69,0.0,0.0
2019-01-15 19:10:00,0.0,0.0,0.0,5.5,4.34,0.0,0.0
2019-01-15 20:10:00,0.0,0.0,0.0,5.22,2.9,0.0,0.0
2019-01-15 21:10:00,0.0,0.0,0.0,5.3,1.93,0.0,0.0
2019-01-15 22:10:00,0.0,0.0,0.0,4.71,1.52,0.0,0.0
2019-01-15 23:10:00,0.0,0.0,0.0,5.09,1.52,0.0,0.0
2019-01-16 00:10:00,0.0,0.0,0.0,5.42,1.38,0.0,0.0
2019-01-16 01:10:00,0.0,0.0,0.0,5.72,1.24,0.0,0.0
2019-01-16 02:10:00,0.0,0.0,0.0,5.73,1.31,0.0,0.0
2019-01-16 03:10:00,0.0,0.0,0.0,5.63,1.45,0.0,0.0
2019-01-16 04:10:00,0.0,0.0,0.0,5.48,1.72,0.0,0.0
2019-01-16 05:10:00,0.0,0.0,0.0,5.41,2.0,0.0,0.0
2019-01-16 06:10:00,0.0,0.0,0.0,5.46,2.34,0.0,0.0
2019-01-16 07:10:00,651.33,195.7,6.3,5.42,2.55,0.0,0.6513300000000001
2019-01-16 08:10:00,1507.46,399.38,14.28,6.29,2.76,0.0,1.50746
2019-01-16 09:10:00,2075.85,542.23,20.5,7.5,2.97,0.0,2.07585
2019-01-16 10:10:00,2536.11,661.14,24.39,7.4,3.31,0.0,2.5361100000000003
2019-01-16 11:10:00,2577.55,672.53,25.52,7.84,3.52,0.0,2.57755
2019-01-16 12:10:00,2218.32,579.18,23.74,8.23,3.31,0.0,2.2183200000000003
2019-01-16 13:10:00,2120.85,556.87,19.28,8.61,3.24,0.0,2.12085
2019-01-16 14:10:00,1285.7,348.7,12.61,8.9,3.17,0.0,1.2857
2019-01-16 15:10:00,367.11,125.93,4.3,8.8,3.1,0.0,0.36711
2019-01-16 16:10:00,0.0,0.0,0.0,8.43,3.24,0.0,0.0
2019-01-16 17:10:00,0.0,0.0,0.0,7.92,3.31,0.0,0.0
2019-01-16 18:10:00,0.0,0.0,0.0,7.66,3.52,0.0,0.0
2019-01-16 19:10:00,0.0,0.0,0.0,7.39,3.79,0.0,0.0
2019-01-16 20:10:00,0.0,0.0,0.0,7.34,4.07,0.0,0.0
2019-01-16 21:10:00,0.0,0.0,0.0,7.07,4.14,0.0,0.0
2019-01-16 22:10:00,0.0,0.0,0.0,6.44,4.14,0.0,0.0
2019-01-16 23:10:00,0.0,0.0,0.0,6.31,4.34,0.0,0.0
2019-01-17 00:10:00,0.0,0.0,0.0,6.17,4.34,0.0,0.0
2019-01-17 01:10:00,0.0,0.0,0.0,6.22,4.48,0.0,0.0
2019-01-17 02:10:00,0.0,0.0,0.0,6.36,4.76,0.0,0.0
2019-01-17 03:10:00,0.0,0.0,0.0,6.45,4.97,0.0,0.0
2019-01-17 04:10:00,0.0,0.0,0.0,6.36,5.24,0.0,0.0
2019-01-17 05:10:00,0.0,0.0,0.0,6.33,5.66,0.0,0.0
2019-01-17 06:10:00,0.0,0.0,0.0,6.4,5.93,0.0,0.0
2019-01-17 07:10:00,588.15,177.43,6.4,6.58,6.21,0.0,0.58815
2019-01-17 08:10:00,1472.9,387.08,14.41,7.32,6.48,0.0,1.4729
2019-01-17 09:10:00,2201.26,566.39,20.65,8.13,6.55,0.0,2.2012600000000004
2019-01-17 10:10:00,1999.3,514.28,24.57,8.49,6.9,0.0,1.9992999999999999
2019-01-17 11:10:00,1342.3,351.41,25.72,8.88,6.97,0.0,1.3423
2019-01-17 12:10:00,627.57,176.27,23.95,9.28,6.83,0.0,0.6275700000000001
2019-01-17 13:10:00,302.85,94.64,19.49,9.67,6.55,0.0,0.30285
2019-01-17 14:10:00,983.02,268.73,12.82,9.87,6.07,0.0,0.98302
2019-01-17 15:10:00,93.02,39.94,4.5,9.98,6.62,0.0,0.09301999999999999
2019-01-17 16:10:00,0.0,0.0,0.0,9.71,6.97,0.0,0.0
2019-01-17 17:10:00,0.0,0.0,0.0,9.67,6.9,0.0,0.0
2019-01-17 18:10:00,0.0,0.0,0.0,9.79,6.9,0.0,0.0
2019-01-17 19:10:00,0.0,0.0,0.0,9.67,6.83,0.0,0.0
2019-01-17 20:10:00,0.0,0.0,0.0,9.55,7.1,0.0,0.0
2019-01-17 21:10:00,0.0,0.0,0.0,9.33,6.9,0.0,0.0
2019-01-17 22:10:00,0.0,0.0,0.0,9.32,7.1,0.0,0.0
2019-01-17 23:10:00,0.0,0.0,0.0,9.27,7.24,0.0,0.0
2019-01-18 00:10:00,0.0,0.0,0.0,9.31,7.03,0.0,0.0
2019-01-18 01:10:00,0.0,0.0,0.0,9.4,7.03,0.0,0.0
2019-01-18 02:10:00,0.0,0.0,0.0,9.5,7.38,0.0,0.0
2019-01-18 03:10:00,0.0,0.0,0.0,9.55,6.97,0.0,0.0
2019-01-18 04:10:00,0.0,0.0,0.0,9.66,6.34,0.0,0.0
2019-01-18 05:10:00,0.0,0.0,0.0,9.85,5.59,0.0,0.0
2019-01-18 06:10:00,0.0,0.0,0.0,9.8,4.83,0.0,0.0
2019-01-18 07:10:00,148.14,54.95,6.51,9.81,4.34,0.0,0.14814
2019-01-18 08:10:00,305.06,95.36,14.54,9.59,3.86,0.0,0.30506
2019-01-18 09:10:00,668.07,187.06,20.8,9.44,3.45,0.0,0.66807
2019-01-18 10:10:00,971.42,263.2,24.75,9.57,3.03,0.0,0.97142
2019-01-18 11:10:00,589.36,168.36,25.92,9.61,1.79,0.0,0.58936
2019-01-18 12:10:00,609.03,173.24,24.16,9.53,1.66,0.0,0.60903
2019-01-18 13:10:00,615.74,174.76,19.7,9.28,1.24,0.0,0.61574
2019-01-18 14:10:00,380.38,115.27,13.03,9.46,1.86,0.0,0.38038
2019-01-18 15:10:00,12.64,11.71,4.7,9.6,2.14,0.0,0.01264
2019-01-18 16:10:00,0.0,0.0,0.0,9.37,2.83,0.0,0.0
2019-01-18 17:10:00,0.0,0.0,0.0,8.75,3.17,0.0,0.0
2019-01-18 18:10:00,0.0,0.0,0.0,8.18,4.07,0.0,0.0
2019-01-18 19:10:00,0.0,0.0,0.0,7.64,4.48,0.0,0.0
2019-01-18 20:10:00,0.0,0.0,0.0,7.1,4.76,0.0,0.0
2019-01-18 21:10:00,0.0,0.0,0.0,6.9,4.83,0.0,0.0
2019-01-18 22:10:00,0.0,0.0,0.0,6.82,4.9,0.0,0.0
2019-01-18 23:10:00,0.0,0.0,0.0,6.74,4.14,0.0,0.0
2019-01-19 00:10:00,0.0,0.0,0.0,6.81,4.48,0.0,0.0
2019-01-19 01:10:00,0.0,0.0,0.0,6.62,4.9,0.0,0.0
2019-01-19 02:10:00,0.0,0.0,0.0,6.46,4.9,0.0,0.0
2019-01-19 03:10:00,0.0,0.0,0.0,6.29,4.9,0.0,0.0
2019-01-19 04:10:00,0.0,0.0,0.0,6.29,4.76,0.0,0.0
2019-01-19 05:10:00,0.0,0.0,0.0,6.3,4.28,0.0,0.0
2019-01-19 06:10:00,0.0,0.0,0.0,6.42,4.41,0.0,0.0
2019-01-19 07:10:00,31.46,18.54,6.62,6.7,4.48,0.0,0.03146
2019-01-19 08:10:00,34.25,19.51,14.68,7.25,4.41,0.0,0.03425
2019-01-19 09:10:00,67.77,30.25,20.97,7.96,4.28,0.0,0.06777
2019-01-19 10:10:00,720.5,199.21,24.94,8.54,4.55,0.0,0.7205
2019-01-19 11:10:00,441.58,129.76,26.13,8.6,4.62,0.0,0.44158
2019-01-19 12:10:00,177.62,61.47,24.38,8.85,4.28,0.0,0.17762
2019-01-19 13:10:00,77.13,33.17,19.92,8.88,4.48,0.0,0.07712999999999999
2019-01-19 14:10:00,155.97,55.61,13.24,9.01,4.48,0.0,0.15597
2019-01-19 15:10:00,97.92,41.01,4.91,8.88,4.41,0.0,0.09792000000000001
2019-01-19 16:10:00,0.0,0.0,0.0,8.46,4.14,0.0,0.0
2019-01-19 17:10:00,0.0,0.0,0.0,8.27,3.79,0.0,0.0
2019-01-19 18:10:00,0.0,0.0,0.0,8.1,3.38,0.0,0.0
2019-01-19 19:10:00,0.0,0.0,0.0,8.03,3.31,0.0,0.0
2019-01-19 20:10:00,0.0,0.0,0.0,7.78,3.03,0.0,0.0
2019-01-19 21:10:00,0.0,0.0,0.0,7.72,3.17,0.0,0.0
2019-01-19 22:10:00,0.0,0.0,0.0,7.58,3.52,0.0,0.0
2019-01-19 23:10:00,0.0,0.0,0.0,7.66,3.17,0.0,0.0
2019-01-20 00:10:00,0.0,0.0,0.0,7.73,2.83,0.0,0.0
2019-01-20 01:10:00,0.0,0.0,0.0,7.58,2.0,0.0,0.0
2019-01-20 02:10:00,0.0,0.0,0.0,7.27,1.52,0.0,0.0
2019-01-20 03:10:00,0.0,0.0,0.0,7.0,1.52,0.0,0.0
2019-01-20 04:10:00,0.0,0.0,0.0,6.75,1.52,0.0,0.0
2019-01-20 05:10:00,0.0,0.0,0.0,6.59,1.45,0.0,0.0
2019-01-20 06:10:00,0.0,0.0,0.0,6.56,1.52,0.0,0.0
2019-01-20 07:10:00,87.21,36.18,6.75,6.83,1.38,0.0,0.08721
2019-01-20 08:10:00,582.07,165.46,14.82,7.49,1.31,0.0,0.5820700000000001
2019-01-20 09:10:00,1474.38,391.19,21.14,7.66,1.17,0.0,1.47438
2019-01-20 10:10:00,2294.73,611.46,25.13,8.28,1.24,0.0,2.29473
2019-01-20 11:10:00,1867.95,498.31,26.34,8.59,0.83,0.0,1.86795
2019-01-20 12:10:00,1587.96,423.96,24.6,8.82,0.83,0.0,1.58796
2019-01-20 13:10:00,717.98,200.38,20.14,8.89,1.03,0.0,0.7179800000000001
2019-01-20 14:10:00,568.17,163.57,13.46,8.89,0.97,0.0,0.56817
2019-01-20 15:10:00,206.59,74.76,5.12,8.94,0.62,0.0,0.20659
2019-01-20 16:10:00,0.0,0.0,0.0,8.91,0.62,0.0,0.0
2019-01-20 17:10:00,0.0,0.0,0.0,8.69,1.38,0.0,0.0
2019-01-20 18:10:00,0.0,0.0,0.0,8.27,1.93,0.0,0.0
2019-01-20 19:10:00,0.0,0.0,0.0,7.47,2.07,0.0,0.0
2019-01-20 20:10:00,0.0,0.0,0.0,7.1,2.34,0.0,0.0
2019-01-20 21:10:00,0.0,0.0,0.0,6.93,2.41,0.0,0.0
2019-01-20 22:10:00,0.0,0.0,0.0,7.23,3.17,0.0,0.0
2019-01-20 23:10:00,0.0,0.0,0.0,7.02,3.1,0.0,0.0
2019-01-21 00:10:00,0.0,0.0,0.0,6.8,3.17,0.0,0.0
2019-01-21 01:10:00,0.0,0.0,0.0,6.8,3.52,0.0,0.0
2019-01-21 02:10:00,0.0,0.0,0.0,6.65,4.0,0.0,0.0
2019-01-21 03:10:00,0.0,0.0,0.0,6.18,4.41,0.0,0.0
2019-01-21 04:10:00,0.0,0.0,0.0,5.95,4.69,0.0,0.0
2019-01-21 05:10:00,0.0,0.0,0.0,5.95,4.76,0.0,0.0
2019-01-21 06:10:00,0.0,0.0,0.0,6.02,4.76,0.0,0.0
2019-01-21 07:10:00,71.68,31.22,6.87,6.17,4.97,0.0,0.07168000000000001
2019-01-21 08:10:00,91.58,37.08,14.98,6.31,5.1,0.0,0.09158
2019-01-21 09:10:00,223.96,73.17,21.32,6.64,5.24,0.0,0.22396000000000002
2019-01-21 10:10:00,91.08,37.08,25.34,7.34,5.17,0.0,0.09108
2019-01-21 11:10:00,587.12,165.45,26.56,7.54,4.97,0.0,0.58712
2019-01-21 12:10:00,516.74,148.07,24.83,7.73,4.76,0.0,0.51674
2019-01-21 13:10:00,324.31,99.52,20.37,7.75,4.76,0.0,0.32431
2019-01-21 14:10:00,160.56,56.59,13.69,7.77,4.9,0.0,0.16056
2019-01-21 15:10:00,106.78,43.2,5.33,7.78,4.9,0.0,0.10678
2019-01-21 16:10:00,0.0,0.0,0.0,7.83,5.03,0.0,0.0
2019-01-21 17:10:00,0.0,0.0,0.0,7.86,4.69,0.0,0.0
2019-01-21 18:10:00,0.0,0.0,0.0,7.89,4.28,0.0,0.0
2019-01-21 19:10:00,0.0,0.0,0.0,7.9,4.0,0.0,0.0
2019-01-21 20:10:00,0.0,0.0,0.0,7.9,4.07,0.0,0.0
2019-01-21 21:10:00,0.0,0.0,0.0,7.94,4.21,0.0,0.0
2019-01-21 22:10:00,0.0,0.0,0.0,7.53,4.34,0.0,0.0
2019-01-21 23:10:00,0.0,0.0,0.0,7.64,4.83,0.0,0.0
2019-01-22 00:10:00,0.0,0.0,0.0,7.74,5.1,0.0,0.0
2019-01-22 01:10:00,0.0,0.0,0.0,7.77,5.24,0.0,0.0
2019-01-22 02:10:00,0.0,0.0,0.0,7.67,5.31,0.0,0.0
2019-01-22 03:10:00,0.0,0.0,0.0,7.56,5.45,0.0,0.0
2019-01-22 04:10:00,0.0,0.0,0.0,7.38,5.66,0.0,0.0
2019-01-22 05:10:00,0.0,0.0,0.0,7.19,5.93,0.0,0.0
2019-01-22 06:10:00,0.0,0.0,0.0,7.0,6.21,0.0,0.0
2019-01-22 07:10:00,46.12,23.42,7.01,7.05,6.0,0.0,0.046119999999999994
2019-01-22 08:10:00,175.72,60.49,15.13,7.05,5.93,0.0,0.17572
2019-01-22 09:10:00,125.6,46.83,21.5,7.14,5.79,0.0,0.1256
2019-01-22 10:10:00,190.48,64.39,25.54,6.87,5.72,0.0,0.19047999999999998
2019-01-22 11:10:00,570.06,160.69,26.79,6.92,5.79,0.0,0.5700599999999999
2019-01-22 12:10:00,194.13,65.37,25.07,6.93,6.0,0.0,0.19413
2019-01-22 13:10:00,314.59,96.59,20.61,6.82,6.0,0.0,0.31459
2019-01-22 14:10:00,132.75,48.78,13.91,6.96,5.72,0.0,0.13275
2019-01-22 15:10:00,64.3,29.46,5.55,7.04,5.38,0.0,0.0643
2019-01-22 16:10:00,0.0,0.0,0.0,7.11,5.1,0.0,0.0
2019-01-22 17:10:00,0.0,0.0,0.0,7.08,4.97,0.0,0.0
2019-01-22 18:10:00,0.0,0.0,0.0,7.11,4.62,0.0,0.0
2019-01-22 19:10:00,0.0,0.0,0.0,7.25,3.86,0.0,0.0
2019-01-22 20:10:00,0.0,0.0,0.0,7.37,2.48,0.0,0.0
2019-01-22 21:10:00,0.0,0.0,0.0,7.49,2.21,0.0,0.0
2019-01-22 22:10:00,0.0,0.0,0.0,6.87,2.69,0.0,0.0
2019-01-22 23:10:00,0.0,0.0,0.0,6.86,3.72,0.0,0.0
2019-01-23 00:10:00,0.0,0.0,0.0,6.87,4.34,0.0,0.0
2019-01-23 01:10:00,0.0,0.0,0.0,6.76,4.07,0.0,0.0
2019-01-23 02:10:00,0.0,0.0,0.0,6.58,3.79,0.0,0.0
2019-01-23 03:10:00,0.0,0.0,0.0,6.2,3.59,0.0,0.0
2019-01-23 04:10:00,0.0,0.0,0.0,5.98,2.62,0.0,0.0
2019-01-23 05:10:00,0.0,0.0,0.0,5.77,2.0,0.0,0.0
2019-01-23 06:10:00,0.0,0.0,0.0,5.3,1.66,0.0,0.0
2019-01-23 07:10:00,4.1,7.81,7.15,5.59,2.28,0.0,0.0040999999999999995
2019-01-23 08:10:00,37.44,20.49,15.3,5.7,2.83,0.0,0.03744
2019-01-23 09:10:00,1092.24,288.44,21.69,5.9,3.38,0.0,1.09224
2019-01-23 10:10:00,2754.68,715.61,25.76,6.6,3.59,0.0,2.75468
2019-01-23 11:10:00,2978.5,777.28,27.02,6.84,3.52,0.0,2.9785
2019-01-23 12:10:00,2808.5,732.79,25.31,7.05,3.38,0.0,2.8085
2019-01-23 13:10:00,2342.88,611.49,20.84,7.14,3.1,0.0,2.34288
2019-01-23 14:10:00,1506.42,401.18,14.14,7.02,3.17,0.0,1.50642
2019-01-23 15:10:00,317.47,104.82,5.77,7.02,3.24,0.0,0.31747000000000003
2019-01-23 16:10:00,0.0,0.0,0.0,6.65,3.66,0.0,0.0
2019-01-23 17:10:00,0.0,0.0,0.0,6.4,3.66,0.0,0.0
2019-01-23 18:10:00,0.0,0.0,0.0,6.35,3.59,0.0,0.0
2019-01-23 19:10:00,0.0,0.0,0.0,6.03,3.59,0.0,0.0
2019-01-23 20:10:00,0.0,0.0,0.0,5.67,3.72,0.0,0.0
2019-01-23 21:10:00,0.0,0.0,0.0,5.4,3.59,0.0,0.0
2019-01-23 22:10:00,0.0,0.0,0.0,5.47,3.03,0.0,0.0
2019-01-23 23:10:00,0.0,0.0,0.0,5.42,2.41,0.0,0.0
2019-01-24 00:10:00,0.0,0.0,0.0,5.32,2.69,0.0,0.0
2019-01-24 01:10:00,0.0,0.0,0.0,5.48,3.17,0.0,0.0
2019-01-24 02:10:00,0.0,0.0,0.0,5.49,3.38,0.0,0.0
2019-01-24 03:10:00,0.0,0.0,0.0,5.39,3.72,0.0,0.0
2019-01-24 04:10:00,0.0,0.0,0.0,5.15,4.21,0.0,0.0
2019-01-24 05:10:00,0.0,0.0,0.0,4.94,4.83,0.0,0.0
2019-01-24 06:10:00,0.0,0.0,0.0,4.74,5.1,0.0,0.0
2019-01-24 07:10:00,698.94,204.9,7.3,4.64,5.17,0.0,0.69894
2019-01-24 08:10:00,1776.87,461.23,15.47,5.27,5.38,0.0,1.77687
2019-01-24 09:10:00,2515.05,643.15,21.89,5.78,5.38,0.0,2.51505
2019-01-24 10:10:00,2738.43,703.6,25.98,6.67,5.24,0.0,2.7384299999999997
2019-01-24 11:10:00,2843.78,735.87,27.26,7.3,4.76,0.0,2.84378
2019-01-24 12:10:00,2727.27,709.16,25.55,7.9,4.28,0.0,2.72727
2019-01-24 13:10:00,2376.99,619.83,21.09,8.31,4.07,0.0,2.3769899999999997
2019-01-24 14:10:00,1630.66,435.03,14.38,8.42,3.86,0.0,1.63066
2019-01-24 15:10:00,590.54,183.96,5.99,8.05,4.21,0.0,0.59054
2019-01-24 16:10:00,0.0,0.0,0.0,7.11,4.97,0.0,0.0
2019-01-24 17:10:00,0.0,0.0,0.0,6.38,5.52,0.0,0.0
2019-01-24 18:10:00,0.0,0.0,0.0,5.71,5.79,0.0,0.0
2019-01-24 19:10:00,0.0,0.0,0.0,5.23,6.07,0.0,0.0
2019-01-24 20:10:00,0.0,0.0,0.0,4.82,6.21,0.0,0.0
2019-01-24 21:10:00,0.0,0.0,0.0,4.68,6.62,0.0,0.0
2019-01-24 22:10:00,0.0,0.0,0.0,4.84,6.9,0.0,0.0
2019-01-24 23:10:00,0.0,0.0,0.0,4.98,6.97,0.0,0.0
2019-01-25 00:10:00,0.0,0.0,0.0,5.17,7.72,0.0,0.0
2019-01-25 01:10:00,0.0,0.0,0.0,5.22,7.86,0.0,0.0
2019-01-25 02:10:00,0.0,0.0,0.0,5.3,7.72,0.0,0.0
2019-01-25 03:10:00,0.0,0.0,0.0,5.34,7.79,0.0,0.0
2019-01-25 04:10:00,0.0,0.0,0.0,5.24,8.14,0.0,0.0
2019-01-25 05:10:00,0.0,0.0,0.0,4.91,9.31,0.0,0.0
2019-01-25 06:10:00,0.0,0.0,0.0,4.71,9.79,0.0,0.0
2019-01-25 07:10:00,249.57,81.46,7.45,4.53,9.79,0.0,0.24957
2019-01-25 08:10:00,540.22,151.25,15.65,4.34,9.72,0.0,0.54022
2019-01-25 09:10:00,676.3,183.89,22.09,4.33,10.07,0.0,0.6762999999999999
2019-01-25 10:10:00,959.62,252.92,26.21,5.0,8.62,0.0,0.95962
2019-01-25 11:10:00,1420.11,362.7,27.5,5.02,10.28,0.0,1.42011
2019-01-25 12:10:00,855.54,227.34,25.8,4.86,11.03,0.0,0.85554
2019-01-25 13:10:00,1515.2,384.9,21.33,4.57,10.0,0.0,1.5152
2019-01-25 14:10:00,954.9,252.87,14.61,4.34,9.59,0.0,0.9549
2019-01-25 15:10:00,271.84,89.41,6.22,3.71,9.31,0.0,0.27183999999999997
2019-01-25 16:10:00,0.0,0.0,0.0,3.25,9.86,0.0,0.0
2019-01-25 17:10:00,0.0,0.0,0.0,2.99,9.93,0.0,0.0
2019-01-25 18:10:00,0.0,0.0,0.0,2.88,10.21,0.0,0.0
2019-01-25 19:10:00,0.0,0.0,0.0,2.71,10.62,0.0,0.0
2019-01-25 20:10:00,0.0,0.0,0.0,2.59,10.48,0.0,0.0
2019-01-25 21:10:00,0.0,0.0,0.0,2.51,9.52,0.0,0.0
2019-01-25 22:10:00,0.0,0.0,0.0,2.97,7.66,0.0,0.0
2019-01-25 23:10:00,0.0,0.0,0.0,2.9,6.14,0.0,0.0
2019-01-26 00:10:00,0.0,0.0,0.0,2.7,5.31,0.0,0.0
2019-01-26 01:10:00,0.0,0.0,0.0,2.44,5.03,0.0,0.0
2019-01-26 02:10:00,0.0,0.0,0.0,2.15,4.97,0.0,0.0
2019-01-26 03:10:00,0.0,0.0,0.0,2.05,4.28,0.0,0.0
2019-01-26 04:10:00,0.0,0.0,0.0,2.07,3.24,0.0,0.0
2019-01-26 05:10:00,0.0,0.0,0.0,2.04,2.41,0.0,0.0
2019-01-26 06:10:00,0.0,0.0,0.0,2.11,2.41,0.0,0.0
2019-01-26 07:10:00,818.19,236.64,7.61,2.15,2.07,0.0,0.8181900000000001
2019-01-26 08:10:00,1813.32,470.94,15.83,2.5,2.41,0.0,1.81332
2019-01-26 09:10:00,2356.74,603.27,22.3,2.99,2.97,0.0,2.35674
2019-01-26 10:10:00,2576.02,662.53,26.44,3.94,3.03,0.0,2.57602
2019-01-26 11:10:00,2778.57,715.81,27.76,4.83,3.66,0.0,2.77857
2019-01-26 12:10:00,2709.27,702.54,26.06,5.58,3.17,0.0,2.70927
2019-01-26 13:10:00,1783.4,464.25,21.59,6.25,2.62,0.0,1.7834
2019-01-26 14:10:00,906.84,246.04,14.85,6.73,3.03,0.0,0.90684
2019-01-26 15:10:00,424.22,133.93,6.45,6.69,3.31,0.0,0.42422000000000004
2019-01-26 16:10:00,0.0,0.0,0.0,6.09,3.52,0.0,0.0
2019-01-26 17:10:00,0.0,0.0,0.0,5.52,3.93,0.0,0.0
2019-01-26 18:10:00,0.0,0.0,0.0,5.09,4.0,0.0,0.0
2019-01-26 19:10:00,0.0,0.0,0.0,4.75,3.79,0.0,0.0
2019-01-26 20:10:00,0.0,0.0,0.0,4.66,3.66,0.0,0.0
2019-01-26 21:10:00,0.0,0.0,0.0,4.68,3.38,0.0,0.0
2019-01-26 22:10:00,0.0,0.0,0.0,4.83,2.97,0.0,0.0
2019-01-26 23:10:00,0.0,0.0,0.0,4.99,2.69,0.0,0.0
2019-01-27 00:10:00,0.0,0.0,0.0,5.19,2.83,0.0,0.0
2019-01-27 01:10:00,0.0,0.0,0.0,5.34,2.97,0.0,0.0
2019-01-27 02:10:00,0.0,0.0,0.0,5.18,2.69,0.0,0.0
2019-01-27 03:10:00,0.0,0.0,0.0,5.09,2.48,0.0,0.0
2019-01-27 04:10:00,0.0,0.0,0.0,5.07,2.14,0.0,0.0
2019-01-27 05:10:00,0.0,0.0,0.0,5.12,2.07,0.0,0.0
2019-01-27 06:10:00,0.0,0.0,0.0,5.08,2.21,0.0,0.0
2019-01-27 07:10:00,355.9,111.23,7.77,5.63,2.55,0.0,0.3559
2019-01-27 08:10:00,1177.83,314.02,16.02,7.18,3.24,0.0,1.17783
2019-01-27 09:10:00,1426.59,373.32,22.52,8.02,4.48,0.0,1.42659
2019-01-27 10:10:00,2238.39,578.52,26.68,8.63,5.52,0.0,2.23839
2019-01-27 11:10:00,2557.8,660.94,28.01,9.05,6.14,0.0,2.5578000000000003
2019-01-27 12:10:00,1207.48,319.05,26.32,9.28,6.83,0.0,1.20748
2019-01-27 13:10:00,1908.72,493.83,21.84,9.59,7.59,0.0,1.90872
2019-01-27 14:10:00,1090.26,293.06,15.1,9.75,8.07,0.0,1.09026
2019-01-27 15:10:00,313.02,102.83,6.68,9.89,8.55,0.0,0.31301999999999996
2019-01-27 16:10:00,0.0,0.0,0.0,9.75,8.69,0.0,0.0
2019-01-27 17:10:00,0.0,0.0,0.0,9.64,8.28,0.0,0.0
2019-01-27 18:10:00,0.0,0.0,0.0,9.87,8.21,0.0,0.0
2019-01-27 19:10:00,0.0,0.0,0.0,9.91,7.86,0.0,0.0
2019-01-27 20:10:00,0.0,0.0,0.0,9.9,7.66,0.0,0.0
2019-01-27 21:10:00,0.0,0.0,0.0,10.0,7.52,0.0,0.0
2019-01-27 22:10:00,0.0,0.0,0.0,9.92,7.1,0.0,0.0
2019-01-27 23:10:00,0.0,0.0,0.0,10.07,7.38,0.0,0.0
2019-01-28 00:10:00,0.0,0.0,0.0,10.22,7.86,0.0,0.0
2019-01-28 01:10:00,0.0,0.0,0.0,10.27,7.93,0.0,0.0
2019-01-28 02:10:00,0.0,0.0,0.0,10.21,8.48,0.0,0.0
2019-01-28 03:10:00,0.0,0.0,0.0,9.84,8.9,0.0,0.0
2019-01-28 04:10:00,0.0,0.0,0.0,9.94,9.72,0.0,0.0
2019-01-28 05:10:00,0.0,0.0,0.0,10.14,9.52,0.0,0.0
2019-01-28 06:10:00,0.0,0.0,0.0,10.13,9.1,0.0,0.0
2019-01-28 07:10:00,330.16,105.67,7.94,10.38,8.55,0.0,0.33016
2019-01-28 08:10:00,198.68,67.32,16.21,9.97,8.14,0.0,0.19868
2019-01-28 09:10:00,321.44,99.52,22.74,9.99,7.52,0.0,0.32144
2019-01-28 10:10:00,1106.14,295.14,26.93,9.73,6.07,0.0,1.1061400000000001
2019-01-28 11:10:00,1766.02,460.9,28.27,9.5,5.03,0.0,1.76602
2019-01-28 12:10:00,113.58,43.9,26.59,9.61,3.72,0.0,0.11358
2019-01-28 13:10:00,257.67,82.93,22.1,9.36,3.45,0.0,0.25767
2019-01-28 14:10:00,51.75,25.37,15.34,8.76,2.97,0.0,0.05175
2019-01-28 15:10:00,92.66,37.95,6.91,8.26,2.76,0.0,0.09265999999999999
2019-01-28 16:10:00,0.0,0.0,0.0,7.97,1.31,0.0,0.0
2019-01-28 17:10:00,0.0,0.0,0.0,7.44,0.14,0.0,0.0
