time,consumption_kw
2019-04-02 13:10:00,0.3701172
2019-04-02 14:10:00,0.16992188
2019-04-02 15:10:00,0.33007812
2019-04-02 16:10:00,0.38964844
2019-04-02 17:10:00,0.68066406
2019-04-02 18:10:00,0.52978516
2019-04-02 19:10:00,0.5493164
2019-04-02 20:10:00,0.29394532
2019-04-02 21:10:00,0.9165039
2019-04-02 22:10:00,0.35986328
2019-04-02 23:10:00,1.02001952
2019-04-03 00:10:00,0.5
2019-04-03 01:10:00,0.22998048
2019-04-03 02:10:00,0.24023438
2019-04-03 03:10:00,0.13964844
2019-04-03 04:10:00,0.29980468
2019-04-03 05:10:00,0.71044922
2019-04-03 06:10:00,0.1899414
2019-04-03 07:10:00,0.24023438
2019-04-03 08:10:00,0.25976562
2019-04-03 09:10:00,0.20019532
2019-04-03 10:10:00,0.16015624
2019-04-03 11:10:00,0.36621094
2019-04-03 12:10:00,0.25390626
2019-04-03 13:10:00,0.40966796
2019-04-03 14:10:00,0.47021484
2019-04-03 15:10:00,0.4897461
2019-04-03 16:10:00,0.5834961
2019-04-03 17:10:00,0.87646484
2019-04-03 18:10:00,1.39990234
2019-04-03 19:10:00,0.74023438
2019-04-03 20:10:00,0.5
2019-04-03 21:10:00,0.4296875
2019-04-03 22:10:00,0.25976562
2019-04-03 23:10:00,0.24023438
2019-04-04 00:10:00,0.18066406
2019-04-04 01:10:00,0.1796875
2019-04-04 02:10:00,0.29980468
2019-04-04 03:10:00,0.16015626
2019-04-04 04:10:00,1.08007812
2019-04-04 05:10:00,0.75
2019-04-04 06:10:00,0.4296875
2019-04-04 07:10:00,0.20019532
2019-04-04 08:10:00,0.21972656
2019-04-04 09:10:00,0.29003906
2019-04-04 10:10:00,0.9765625
2019-04-04 11:10:00,0.23339844
2019-04-04 12:10:00,1.40039062
2019-04-04 13:10:00,0.22998046
2019-04-04 14:10:00,0.14990236
2019-04-04 15:10:00,0.24023436
2019-04-04 16:10:00,0.25976564
2019-04-04 17:10:00,0.3268229
2019-04-04 18:10:00,0.3631185
2019-04-04 19:10:00,0.41992188
2019-04-04 20:10:00,0.31982422
2019-04-04 21:10:00,0.29003906
2019-04-04 22:10:00,0.16015624
2019-04-04 23:10:00,0.3203125
2019-04-05 00:10:00,0.1796875
2019-04-05 01:10:00,0.18994142
2019-04-05 02:10:00,0.22998046
2019-04-05 03:10:00,0.21972656
2019-04-05 04:10:00,0.18066406
2019-04-05 05:10:00,0.63964844
2019-04-05 06:10:00,0.37988282
2019-04-05 07:10:00,0.16015624
2019-04-05 08:10:00,0.21321616
2019-04-05 09:10:00,0.30729166
2019-04-05 10:10:00,0.1796875
2019-04-05 11:10:00,0.13964844
2019-04-05 12:10:00,0.29980468
2019-04-05 13:10:00,0.20019532
2019-04-05 14:10:00,0.24023438
2019-04-05 15:10:00,0.3798828
2019-04-05 16:10:00,0.4404297
2019-04-05 17:10:00,0.96972656
2019-04-05 18:10:00,0.58984374
2019-04-05 19:10:00,1.4404297
2019-04-05 20:10:00,1.11328124
2019-04-05 21:10:00,0.77636718
2019-04-05 22:10:00,0.53027344
2019-04-05 23:10:00,0.16015626
2019-04-06 00:10:00,0.19921874
2019-04-06 01:10:00,0.2607422
2019-04-06 02:10:00,0.21972656
2019-04-06 03:10:00,0.16015624
2019-04-06 04:10:00,0.52978516
2019-04-06 05:10:00,0.66015626
2019-04-06 06:10:00,0.20947264
2019-04-06 07:10:00,0.2607422
2019-04-06 08:10:00,0.27929688
2019-04-06 09:10:00,0.140625
2019-04-06 10:10:00,0.19921874
2019-04-06 11:10:00,0.21386718
2019-04-06 12:10:00,0.25634766
2019-04-06 13:10:00,0.1303711
2019-04-06 14:10:00,0.25976562
2019-04-06 15:10:00,0.20019532
2019-04-06 16:10:00,0.24023438
2019-04-06 17:10:00,0.3798828
2019-04-06 18:10:00,0.51953126
2019-04-06 19:10:00,0.36035156
2019-04-06 20:10:00,0.6796875
2019-04-06 21:10:00,0.81005858
2019-04-06 22:10:00,0.37060548
2019-04-06 23:10:00,0.19921874
2019-04-07 00:10:00,0.33007814
2019-04-07 01:10:00,0.29003906
2019-04-07 02:10:00,0.28027344
2019-04-07 03:10:00,0.1899414
2019-04-07 04:10:00,0.5600586
2019-04-07 05:10:00,0.61035156
2019-04-07 06:10:00,0.2392578
2019-04-07 07:10:00,0.4404297
2019-04-07 08:10:00,0.28027344
2019-04-07 09:10:00,0.15917968
2019-04-07 10:10:00,1.26074218
2019-04-07 11:10:00,0.68652344
2019-04-07 12:10:00,0.87304688
2019-04-07 13:10:00,0.28027344
2019-04-07 14:10:00,1.5
2019-04-07 15:10:00,0.9296875
2019-04-07 16:10:00,0.29003906
2019-04-07 17:10:00,0.41992188
2019-04-07 18:10:00,0.43017578
2019-04-07 19:10:00,0.3696289
2019-04-07 20:10:00,0.24023438
2019-04-07 21:10:00,0.40039062
2019-04-07 22:10:00,0.16992188
2019-04-07 23:10:00,0.21972656
2019-04-08 00:10:00,0.23046876
2019-04-08 01:10:00,0.1796875
2019-04-08 02:10:00,0.12011718
2019-04-08 03:10:00,0.25
2019-04-08 04:10:00,0.14941406
2019-04-08 05:10:00,0.66064454
2019-04-08 06:10:00,0.37939452
2019-04-08 07:10:00,1.4404297
2019-04-08 08:10:00,0.28027342
2019-04-08 09:10:00,0.30957032
2019-04-08 10:10:00,0.20996094
2019-04-08 11:10:00,1.36035156
2019-04-08 12:10:00,0.28027344
2019-04-08 13:10:00,0.27929688
2019-04-08 14:10:00,0.25
2019-04-08 15:10:00,0.31054686
2019-04-08 16:10:00,0.14990236
2019-04-08 17:10:00,0.25976562
2019-04-08 18:10:00,1.27001952
2019-04-08 19:10:00,0.40039064
2019-04-08 20:10:00,1.51953124
2019-04-08 21:10:00,0.62988282
2019-04-08 22:10:00,0.8203125
2019-04-08 23:10:00,0.8095703
2019-04-09 00:10:00,0.3203125
2019-04-09 01:10:00,0.1796875
2019-04-09 02:10:00,0.17041016
2019-04-09 03:10:00,0.21972656
2019-04-09 04:10:00,0.25048828
2019-04-09 05:10:00,0.22623698
2019-04-09 06:10:00,0.20345052
2019-04-09 07:10:00,0.37988282
2019-04-09 08:10:00,0.3203125
2019-04-09 09:10:00,0.81640626
2019-04-09 10:10:00,0.49316406
2019-04-09 11:10:00,0.24023436
2019-04-09 12:10:00,0.20019532
2019-04-09 13:10:00,0.12011718
2019-04-09 14:10:00,0.359375
2019-04-09 15:10:00,0.16015626
2019-04-09 16:10:00,0.20019532
2019-04-09 17:10:00,0.21972656
2019-04-09 18:10:00,0.25976562
2019-04-09 19:10:00,0.21044922
2019-04-09 20:10:00,0.22998046
2019-04-09 21:10:00,0.28027344
2019-04-09 22:10:00,0.1796875
2019-04-09 23:10:00,0.16015626
2019-04-10 00:10:00,0.27001952
2019-04-10 01:10:00,0.20947266
2019-04-10 02:10:00,0.18066406
2019-04-10 03:10:00,0.1899414
2019-04-10 04:10:00,0.35009766
2019-04-10 05:10:00,0.20019532
2019-04-10 06:10:00,0.1796875
2019-04-10 07:10:00,0.24023438
2019-04-10 08:10:00,0.2392578
2019-04-10 09:10:00,0.140625
2019-04-10 10:10:00,0.1796875
2019-04-10 11:10:00,0.29003906
2019-04-10 12:10:00,0.1904297
2019-04-10 13:10:00,0.13964844
2019-04-10 14:10:00,0.24023436
2019-04-10 15:10:00,0.2294922
2019-04-10 16:10:00,0.19042968
2019-04-10 17:10:00,0.13964844
2019-04-10 18:10:00,0.33007812
2019-04-10 19:10:00,0.15039064
2019-04-10 20:10:00,0.19921874
2019-04-10 21:10:00,0.24023438
2019-04-10 22:10:00,0.28027344
2019-04-10 23:10:00,0.13964844
2019-04-11 00:10:00,0.2001953
2019-04-11 01:10:00,0.25
2019-04-11 02:10:00,0.24023438
2019-04-11 03:10:00,0.12988282
2019-04-11 04:10:00,0.31005858
2019-04-11 05:10:00,0.28955078
2019-04-11 06:10:00,0.20019532
2019-04-11 07:10:00,0.140625
2019-04-11 08:10:00,0.28955078
2019-04-11 09:10:00,0.1899414
2019-04-11 10:10:00,0.16015626
2019-04-11 11:10:00,0.20996094
2019-04-11 12:10:00,0.25
2019-04-11 13:10:00,0.16015624
2019-04-11 14:10:00,0.16015626
2019-04-11 15:10:00,0.29980468
2019-04-11 16:10:00,0.16992188
2019-04-11 17:10:00,0.18945312
2019-04-11 18:10:00,0.22070312
2019-04-11 19:10:00,0.2998047
2019-04-11 20:10:00,0.14990234
2019-04-11 21:10:00,0.21044922
2019-04-11 22:10:00,0.24951172
2019-04-11 23:10:00,0.21044922
2019-04-12 00:10:00,0.13964844
2019-04-12 01:10:00,0.25976562
2019-04-12 02:10:00,0.21972656
2019-04-12 03:10:00,0.24023438
2019-04-12 04:10:00,0.24023436
2019-04-12 05:10:00,0.28027344
2019-04-12 06:10:00,0.13964844
2019-04-12 07:10:00,0.1796875
2019-04-12 08:10:00,0.1303711
2019-04-12 09:10:00,0.27001952
2019-04-12 10:10:00,0.13964844
2019-04-12 11:10:00,0.6201172
2019-04-12 12:10:00,0.40039062
2019-04-12 13:10:00,0.359375
2019-04-12 14:10:00,0.25048828
2019-04-12 15:10:00,0.22998046
2019-04-12 16:10:00,0.25976564
2019-04-12 17:10:00,0.24023436
2019-04-12 18:10:00,0.2998047
2019-04-12 19:10:00,0.48046874
2019-04-12 20:10:00,0.2998047
2019-04-12 21:10:00,0.16015624
2019-04-12 22:10:00,0.21972656
2019-04-12 23:10:00,0.28027344
2019-04-13 00:10:00,0.21972656
2019-04-13 01:10:00,0.13964844
2019-04-13 02:10:00,0.28027344
2019-04-13 03:10:00,0.20019532
2019-04-13 04:10:00,0.24023436
2019-04-13 05:10:00,0.1796875
2019-04-13 06:10:00,0.28027344
2019-04-13 07:10:00,0.16015626
2019-04-13 08:10:00,0.19921874
2019-04-13 09:10:00,0.24023438
2019-04-13 10:10:00,0.25976562
2019-04-13 11:10:00,0.1904297
2019-04-13 12:10:00,0.15039062
2019-04-13 13:10:00,0.21972656
2019-04-13 14:10:00,0.21972656
2019-04-13 15:10:00,0.16015626
2019-04-13 16:10:00,0.3203125
2019-04-13 17:10:00,0.41992186
2019-04-13 18:10:00,0.36962892
2019-04-13 19:10:00,0.8696289
2019-04-13 20:10:00,0.88085938
2019-04-13 21:10:00,0.89290364
2019-04-13 22:10:00,0.71647136
2019-04-13 23:10:00,0.390625
2019-04-14 00:10:00,0.2392578
2019-04-14 01:10:00,0.22070314
2019-04-14 02:10:00,0.13964844
2019-04-14 03:10:00,0.3203125
2019-04-14 04:10:00,0.13964842
2019-04-14 05:10:00,0.21972658
2019-04-14 06:10:00,0.19042968
2019-04-14 07:10:00,1.31982422
2019-04-14 08:10:00,0.35986328
2019-04-14 09:10:00,1.12988282
2019-04-14 10:10:00,0.5
2019-04-14 11:10:00,2.54003906
2019-04-14 12:10:00,0.28027344
2019-04-14 13:10:00,0.54980468
2019-04-14 14:10:00,0.80029296
2019-04-14 15:10:00,0.93017578
2019-04-14 16:10:00,2.32958986
2019-04-14 17:10:00,1.60986328
2019-04-14 18:10:00,1.05029296
2019-04-14 19:10:00,0.82958984
2019-04-14 20:10:00,0.97021484
2019-04-14 21:10:00,0.95996094
2019-04-14 22:10:00,0.89013672
2019-04-14 23:10:00,0.55957032
2019-04-15 00:10:00,0.28027344
2019-04-15 01:10:00,0.24023438
2019-04-15 02:10:00,0.16015624
2019-04-15 03:10:00,0.21972656
2019-04-15 04:10:00,0.25976562
2019-04-15 05:10:00,0.22070314
2019-04-15 06:10:00,0.19921874
2019-04-15 07:10:00,0.27050782
2019-04-15 08:10:00,0.3095703
2019-04-15 09:10:00,0.3203125
2019-04-15 10:10:00,0.20019532
2019-04-15 11:10:00,0.51953126
2019-04-15 12:10:00,1.25048828
2019-04-15 13:10:00,1.97021484
2019-04-15 14:10:00,1.859375
2019-04-15 15:10:00,1.25976562
2019-04-15 16:10:00,0.38085938
2019-04-15 17:10:00,1.49951172
2019-04-15 18:10:00,1.64990234
2019-04-15 19:10:00,0.95996094
2019-04-15 20:10:00,0.95996094
2019-04-15 21:10:00,1.00976562
2019-04-15 22:10:00,0.56054688
2019-04-15 23:10:00,0.24023436
2019-04-16 00:10:00,0.13964844
2019-04-16 01:10:00,0.2998047
2019-04-16 02:10:00,0.2001953
2019-04-16 03:10:00,0.20019532
2019-04-16 04:10:00,0.20019532
2019-04-16 05:10:00,0.33984374
2019-04-16 06:10:00,0.24023438
2019-04-16 07:10:00,0.29980468
2019-04-16 08:10:00,0.37988282
2019-04-16 09:10:00,1.29003906
2019-04-16 10:10:00,0.30957032
2019-04-16 11:10:00,1.24023436
2019-04-16 12:10:00,0.7998047
2019-04-16 13:10:00,1.19042968
2019-04-16 14:10:00,1.05957032
2019-04-16 15:10:00,1.10009764
2019-04-16 16:10:00,0.85009766
2019-04-16 17:10:00,0.45019532
2019-04-16 18:10:00,0.49023438
2019-04-16 19:10:00,0.58984374
2019-04-16 20:10:00,0.69970704
2019-04-16 21:10:00,0.43017578
2019-04-16 22:10:00,0.44970702
2019-04-16 23:10:00,0.37060548
2019-04-17 00:10:00,0.359375
2019-04-17 01:10:00,0.44042968
2019-04-17 02:10:00,0.39941406
2019-04-17 03:10:00,0.36035156
2019-04-17 04:10:00,0.41992188
2019-04-17 05:10:00,0.4404297
2019-04-17 06:10:00,0.40625
2019-04-17 07:10:00,0.35351562
2019-04-17 08:10:00,0.46972656
2019-04-17 09:10:00,0.3803711
2019-04-17 10:10:00,0.3696289
2019-04-17 11:10:00,0.86035156
2019-04-17 12:10:00,0.58984376
2019-04-17 13:10:00,0.4399414
2019-04-17 14:10:00,0.39013672
2019-04-17 15:10:00,1.1899414
2019-04-17 16:10:00,1.41992188
2019-04-17 17:10:00,1.60009766
2019-04-17 18:10:00,0.73974608
2019-04-17 19:10:00,1.85009766
2019-04-17 20:10:00,0.70019532
2019-04-17 21:10:00,0.62011718
2019-04-17 22:10:00,0.4794922
2019-04-17 23:10:00,0.63037108
2019-04-18 00:10:00,0.4897461
2019-04-18 01:10:00,0.5
2019-04-18 02:10:00,0.52701822
2019-04-18 03:10:00,0.55989584
2019-04-18 04:10:00,0.60302734
2019-04-18 05:10:00,0.55680338
2019-04-18 06:10:00,1.50651042
2019-04-18 07:10:00,0.72672526
2019-04-18 08:10:00,0.70996094
2019-04-18 09:10:00,0.77001954
2019-04-18 10:10:00,0.53027344
2019-04-18 11:10:00,0.5
2019-04-18 12:10:00,0.53678384
2019-04-18 13:10:00,1.4934896
2019-04-18 14:10:00,0.6796875
2019-04-18 15:10:00,0.66992186
2019-04-18 16:10:00,1.42317708
2019-04-18 17:10:00,0.60709636
2019-04-18 18:10:00,0.70996094
2019-04-18 19:10:00,0.75976562
2019-04-18 20:10:00,0.50976564
2019-04-18 21:10:00,0.44042968
2019-04-18 22:10:00,0.37304688
2019-04-18 23:10:00,0.49316406
2019-04-19 00:10:00,0.33398438
2019-04-19 01:10:00,0.40966796
2019-04-19 02:10:00,0.40966796
2019-04-19 03:10:00,0.45996094
2019-04-19 04:10:00,0.49023438
2019-04-19 05:10:00,1.10351562
2019-04-19 06:10:00,1.01985678
2019-04-19 07:10:00,0.64713542
2019-04-19 08:10:00,0.72949218
2019-04-19 09:10:00,0.60351562
2019-04-19 10:10:00,0.63671876
2019-04-19 11:10:00,0.41992188
2019-04-19 12:10:00,0.39990234
2019-04-19 13:10:00,0.47672526
2019-04-19 14:10:00,0.5
2019-04-19 15:10:00,0.41341146
2019-04-19 16:10:00,1.01953124
2019-04-19 17:10:00,1.03352864
2019-04-19 18:10:00,0.89322918
2019-04-19 19:10:00,0.61328124
2019-04-19 20:10:00,0.60058594
2019-04-19 21:10:00,0.43294272
2019-04-19 22:10:00,0.3766276
2019-04-19 23:10:00,0.38037108
2019-04-20 00:10:00,0.4897461
2019-04-20 01:10:00,0.37988282
2019-04-20 02:10:00,0.3798828
2019-04-20 03:10:00,0.40690104
2019-04-20 04:10:00,0.63313804
2019-04-20 05:10:00,1.33007812
2019-04-20 06:10:00,1.35058594
2019-04-20 07:10:00,0.51953124
2019-04-20 08:10:00,1.54003906
2019-04-20 09:10:00,0.36686198
2019-04-20 10:10:00,0.43294272
2019-04-20 11:10:00,0.62011718
2019-04-20 12:10:00,0.49023438
2019-04-20 13:10:00,0.38964844
2019-04-20 14:10:00,1.00683594
2019-04-20 15:10:00,0.8432617
2019-04-20 16:10:00,0.52978516
2019-04-20 17:10:00,0.85058594
2019-04-20 18:10:00,1.44335938
2019-04-20 19:10:00,2.60595702
2019-04-20 20:10:00,1.35058594
2019-04-20 21:10:00,1.08007814
2019-04-20 22:10:00,0.93017578
2019-04-20 23:10:00,0.43945312
2019-04-21 00:10:00,0.36035156
2019-04-21 01:10:00,0.37988282
2019-04-21 02:10:00,0.44970702
2019-04-21 03:10:00,0.4038086
2019-04-21 04:10:00,0.45996094
2019-04-21 05:10:00,0.48632812
2019-04-21 06:10:00,0.35009766
2019-04-21 07:10:00,0.28955078
2019-04-21 08:10:00,0.26074218
2019-04-21 09:10:00,1.10986328
2019-04-21 10:10:00,0.27978516
2019-04-21 11:10:00,1.23046876
2019-04-21 12:10:00,0.11914062
2019-04-21 13:10:00,0.26074218
2019-04-21 14:10:00,0.16015626
2019-04-21 15:10:00,0.19921874
2019-04-21 16:10:00,0.10058594
2019-04-21 17:10:00,0.2998047
2019-04-21 18:10:00,0.18652342
2019-04-21 19:10:00,0.46337892
2019-04-21 20:10:00,1.19710286
2019-04-21 21:10:00,1.35970052
2019-04-21 22:10:00,1.02327474
2019-04-21 23:10:00,0.95996094
2019-04-22 00:10:00,0.41992188
2019-04-22 01:10:00,0.40966796
2019-04-22 02:10:00,0.36035156
2019-04-22 03:10:00,0.32682292
2019-04-22 04:10:00,0.6233724
2019-04-22 05:10:00,0.38964844
2019-04-22 06:10:00,0.40039062
2019-04-22 07:10:00,0.359375
2019-04-22 08:10:00,0.48697916
2019-04-22 09:10:00,0.33333334
2019-04-22 10:10:00,0.5703125
2019-04-22 11:10:00,0.41015624
2019-04-22 12:10:00,0.39941408
2019-04-22 13:10:00,0.33984374
2019-04-22 14:10:00,0.35058594
2019-04-22 15:10:00,0.4296875
2019-04-22 16:10:00,0.45996094
2019-04-22 17:10:00,0.4501953
2019-04-22 18:10:00,0.64013672
2019-04-22 19:10:00,1.11962892
2019-04-22 20:10:00,1.16341146
2019-04-22 21:10:00,1.0768229
2019-04-22 22:10:00,0.83007814
2019-04-22 23:10:00,0.46972656
2019-04-23 00:10:00,0.40039062
2019-04-23 01:10:00,0.34960938
2019-04-23 02:10:00,0.33984374
2019-04-23 03:10:00,0.48046876
2019-04-23 04:10:00,0.41308594
2019-04-23 05:10:00,0.4267578
2019-04-23 06:10:00,0.37988282
2019-04-23 07:10:00,1.16015624
2019-04-23 08:10:00,0.41341146
2019-04-23 09:10:00,0.48697918
2019-04-23 10:10:00,0.609375
2019-04-23 11:10:00,0.69042968
2019-04-23 12:10:00,0.41992188
2019-04-23 13:10:00,0.36035156
2019-04-23 14:10:00,0.9897461
2019-04-23 15:10:00,1.0102539
2019-04-23 16:10:00,2.5493164
2019-04-23 17:10:00,1.49023438
2019-04-23 18:10:00,1.9897461
2019-04-23 19:10:00,1.23697916
2019-04-23 20:10:00,2.09309896
2019-04-23 21:10:00,1.08007812
2019-04-23 22:10:00,0.95019532
2019-04-23 23:10:00,0.86328124
2019-04-24 00:10:00,0.74707032
2019-04-24 01:10:00,0.45996094
2019-04-24 02:10:00,0.3798828
2019-04-24 03:10:00,0.37988282
2019-04-24 04:10:00,0.60986328
2019-04-24 05:10:00,1.47021484
2019-04-24 06:10:00,0.6796875
2019-04-24 07:10:00,0.6201172
2019-04-24 08:10:00,0.43945312
2019-04-24 09:10:00,0.38085938
2019-04-24 10:10:00,0.33984374
2019-04-24 11:10:00,0.5
2019-04-24 12:10:00,1.37988282
2019-04-24 13:10:00,0.54003906
2019-04-24 14:10:00,1.5
2019-04-24 15:10:00,0.6899414
2019-04-24 16:10:00,0.58007812
2019-04-24 17:10:00,0.52327474
2019-04-24 18:10:00,0.54654948
2019-04-24 19:10:00,1.35009766
2019-04-24 20:10:00,1.56982422
2019-04-24 21:10:00,0.85009766
2019-04-24 22:10:00,1.47021484
2019-04-24 23:10:00,0.25976562
2019-04-25 00:10:00,0.13964844
2019-04-25 01:10:00,0.18066406
2019-04-25 02:10:00,0.2529297
2019-04-25 03:10:00,0.18652344
2019-04-25 04:10:00,0.2001953
2019-04-25 05:10:00,0.66015626
2019-04-25 06:10:00,0.24023438
2019-04-25 07:10:00,0.3095703
2019-04-25 08:10:00,0.18017578
2019-04-25 09:10:00,0.28955078
2019-04-25 10:10:00,0.18066406
2019-04-25 11:10:00,0.23925782
2019-04-25 12:10:00,0.29394532
2019-04-25 13:10:00,0.30664062
2019-04-25 14:10:00,0.70996094
2019-04-25 15:10:00,0.8798828
2019-04-25 16:10:00,0.8968099
2019-04-25 17:10:00,0.84342448
2019-04-25 18:10:00,0.72298178
2019-04-25 19:10:00,1.23697916
2019-04-25 20:10:00,1.13639322
2019-04-25 21:10:00,1.10335288
2019-04-25 22:10:00,0.97998046
2019-04-25 23:10:00,0.83007812
2019-04-26 00:10:00,0.47363282
2019-04-26 01:10:00,0.38671876
2019-04-26 02:10:00,0.33984374
2019-04-26 03:10:00,0.41992188
2019-04-26 04:10:00,0.47949218
2019-04-26 05:10:00,0.6735026
2019-04-26 06:10:00,0.47688802
2019-04-26 07:10:00,0.49023438
2019-04-26 08:10:00,0.38639324
2019-04-26 09:10:00,0.39290364
2019-04-26 10:10:00,0.42089844
2019-04-26 11:10:00,0.44970702
2019-04-26 12:10:00,0.36962892
2019-04-26 13:10:00,0.47021484
2019-04-26 14:10:00,2.9165039
2019-04-26 15:10:00,1.01367188
2019-04-26 16:10:00,0.56640624
2019-04-26 17:10:00,1.7734375
2019-04-26 18:10:00,1.0498047
2019-04-26 19:10:00,1.2001953
2019-04-26 20:10:00,1.28287762
2019-04-26 21:10:00,1.57698566
2019-04-26 22:10:00,1.05029298
2019-04-26 23:10:00,0.33007812
2019-04-27 00:10:00,0.38313802
2019-04-27 01:10:00,0.4264323
2019-04-27 02:10:00,0.40039062
2019-04-27 03:10:00,0.29980468
2019-04-27 04:10:00,0.56640626
2019-04-27 05:10:00,0.59375
2019-04-27 06:10:00,1.20019532
2019-04-27 07:10:00,0.4296875
2019-04-27 08:10:00,1.50976562
2019-04-27 09:10:00,0.61035156
2019-04-27 10:10:00,1.04003906
2019-04-27 11:10:00,0.56933594
2019-04-27 12:10:00,0.52050782
2019-04-27 13:10:00,0.41015624
2019-04-27 14:10:00,0.53027344
2019-04-27 15:10:00,0.84960938
2019-04-27 16:10:00,0.55664062
2019-04-27 17:10:00,0.63964844
2019-04-27 18:10:00,0.6468099
2019-04-27 19:10:00,0.70670572
2019-04-27 20:10:00,0.5735677
2019-04-27 21:10:00,0.83658856
2019-04-27 22:10:00,1.14355468
2019-04-27 23:10:00,1.19628906
2019-04-28 00:10:00,1.07682292
2019-04-28 01:10:00,0.5032552
2019-04-28 02:10:00,0.46972656
2019-04-28 03:10:00,0.40039064
2019-04-28 04:10:00,0.58007812
2019-04-28 05:10:00,1.29003906
2019-04-28 06:10:00,1.34960938
2019-04-28 07:10:00,2.71972656
2019-04-28 08:10:00,0.48046874
2019-04-28 09:10:00,0.55957032
2019-04-28 10:10:00,2.0703125
2019-04-28 11:10:00,0.91015626
2019-04-28 12:10:00,0.54980468
2019-04-28 13:10:00,0.74023438
2019-04-28 14:10:00,0.99674478
2019-04-28 15:10:00,1.00325522
2019-04-28 16:10:00,1.08984374
2019-04-28 17:10:00,0.83007812
2019-04-28 18:10:00,0.66015626
2019-04-28 19:10:00,1.12304688
2019-04-28 20:10:00,1.44677734
2019-04-28 21:10:00,1.63964844
2019-04-28 22:10:00,1.08707682
2019-04-28 23:10:00,1.08007812
2019-04-29 00:10:00,1.00651042
2019-04-29 01:10:00,0.48697916
2019-04-29 02:10:00,0.33984376
2019-04-29 03:10:00,0.45996094
2019-04-29 04:10:00,0.49316406
2019-04-29 05:10:00,1.12695312
2019-04-29 06:10:00,0.54003906
2019-04-29 07:10:00,1.4897461
2019-04-29 08:10:00,0.39013672
2019-04-29 09:10:00,0.3798828
2019-04-29 10:10:00,0.40039064
2019-04-29 11:10:00,0.54003906
2019-04-29 12:10:00,0.3696289
2019-04-29 13:10:00,0.43017578
2019-04-29 14:10:00,0.43945312
2019-04-29 15:10:00,0.45019532
2019-04-29 16:10:00,0.33007812
2019-04-29 17:10:00,0.45019532
2019-04-29 18:10:00,0.4296875
2019-04-29 19:10:00,0.41015624
2019-04-29 20:10:00,0.33007814
2019-04-29 21:10:00,0.5
2019-04-29 22:10:00,0.40039062
2019-04-29 23:10:00,0.74951172
2019-04-30 00:10:00,1.02001952
2019-04-30 01:10:00,1.22021486
2019-04-30 02:10:00,0.5493164
2019-04-30 03:10:00,0.35058594
2019-04-30 04:10:00,0.4501953
2019-04-30 05:10:00,0.44970704
2019-04-30 06:10:00,0.39013672
2019-04-30 07:10:00,0.3203125
2019-04-30 08:10:00,0.43945312
2019-04-30 09:10:00,0.41015626
2019-04-30 10:10:00,0.37011718
2019-04-30 11:10:00,0.30957032
2019-04-30 12:10:00,0.46044922
2019-04-30 13:10:00,0.3696289
2019-04-30 14:10:00,0.37988282
2019-04-30 15:10:00,0.3203125
2019-04-30 16:10:00,0.5
2019-04-30 17:10:00,0.33984374
2019-04-30 18:10:00,0.37011718
2019-04-30 19:10:00,0.36328126
2019-04-30 20:10:00,0.45996094
2019-04-30 21:10:00,0.34667968
2019-04-30 22:10:00,0.36035156
2019-04-30 23:10:00,0.43945314
2019-05-01 00:10:00,0.38671874
2019-05-01 01:10:00,0.37402344
2019-05-01 02:10:00,0.33984374
2019-05-01 03:10:00,0.5
2019-05-01 04:10:00,0.33984376
2019-05-01 05:10:00,0.37988282
2019-05-01 06:10:00,0.33984374
2019-05-01 07:10:00,0.51367188
2019-05-01 08:10:00,0.31640624
2019-05-01 09:10:00,0.38964844
2019-05-01 10:10:00,0.38085938
2019-05-01 11:10:00,0.45996094
2019-05-01 12:10:00,0.33984374
2019-05-01 13:10:00,0.37988282
2019-05-01 14:10:00,0.4296875
2019-05-01 15:10:00,0.42317708
2019-05-01 16:10:00,0.8873698
2019-05-01 17:10:00,1.9127604
2019-05-01 18:10:00,1.53694662
2019-05-01 19:10:00,1.50976562
2019-05-01 20:10:00,1.85009766
2019-05-01 21:10:00,1.11686198
2019-05-01 22:10:00,0.96321616
2019-05-01 23:10:00,0.54003906
2019-05-02 00:10:00,0.45670572
2019-05-02 01:10:00,0.54003906
2019-05-02 02:10:00,0.51302084
2019-05-02 03:10:00,0.54003906
2019-05-02 04:10:00,0.69970704
2019-05-02 05:10:00,0.71044922
2019-05-02 06:10:00,0.36328124
2019-05-02 07:10:00,0.5366211
2019-05-02 08:10:00,0.32958984
2019-05-02 09:10:00,0.38085938
2019-05-02 10:10:00,0.69970702
2019-05-02 11:10:00,1.18017578
2019-05-02 12:10:00,1.38639324
2019-05-02 13:10:00,1.64339192
2019-05-02 14:10:00,0.55680338
2019-05-02 15:10:00,1.30631512
2019-05-02 16:10:00,0.92643228
2019-05-02 17:10:00,0.41015626
2019-05-02 18:10:00,1.47070312
2019-05-02 19:10:00,2.08935546
2019-05-02 20:10:00,1.07666016
2019-05-02 21:10:00,1.12353516
2019-05-02 22:10:00,1.01676432
2019-05-02 23:10:00,1.00651042
2019-05-03 00:10:00,0.82682292
2019-05-03 01:10:00,0.36686198
2019-05-03 02:10:00,0.4329427
2019-05-03 03:10:00,0.36035156
2019-05-03 04:10:00,0.64990234
2019-05-03 05:10:00,0.74951172
2019-05-03 06:10:00,1.1904297
